0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,label
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,6,0,0,2,6,0,0,4,6,20,0,0,6,0,0,3,3,0,8,8,4,6,4,4,0,10,8,6,16,0,2,10,10,4,16,10,8,4,0,8,8,6,6,8,2,12,4,8,4,10,8,2,24,6,6,2,20,6,4,14,6,6,8,2,6,4,10,2,6,2,10,10,14,6,6,6,2,16,6,2,12,8,4,0,10,7,5,2,8,2,5,7,4,2,0,0,0,4,14,18,8,2,14,6,4,0,0,2,0,12,4,8,10,2,2,6,2,16,0,2,2,0,0,2,10,0,0,4,4,0,0,0,2,14,0,0,0,0,2,0,2,0,0,0,6,12,0,0,0,0,2,0,0,0,8,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,18,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,41,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,6,0,0,4,0,0,6,8,20,0,0,0,0,0,3,7,0,4,4,6,16,2,2,4,10,12,4,16,0,10,2,18,4,18,6,2,0,4,14,4,8,6,8,2,8,6,10,4,16,6,4,16,8,10,4,26,2,18,20,12,4,12,10,2,12,2,4,2,0,10,12,24,4,2,2,18,8,12,8,6,8,4,4,10,6,10,6,6,4,4,14,0,4,0,0,2,24,8,10,4,4,4,2,12,0,0,0,0,0,2,14,8,2,8,2,2,0,4,2,0,0,0,12,2,0,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,4,2,8,2,4,2,16,10,0,6,0,2,8,2,16,2,8,4,8,8,8,4,10,12,12,6,16,10,12,18,10,4,12,4,2,8,8,8,8,12,16,8,4,10,6,10,8,8,4,14,20,20,12,14,16,6,10,14,6,10,18,4,16,8,10,8,20,6,8,4,22,12,8,18,14,14,4,24,6,10,8,6,4,16,8,6,12,6,10,2,2,6,6,4,16,6,6,4,4,4,10,8,2,12,8,0,2,2,4,2,6,0,6,6,0,2,12,14,2,6,6,0,0,0,8,0,2,6,6,18,0,2,4,6,0,2,6,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,16,0,0,0,0,8,0,0,16,12,12,0,0,0,0,32,0,0,5,7,0,0,0,8,8,58,8,4,4,24,0,0,16,11,3,32,0,4,4,0,0,16,0,0,0,24,0,8,4,12,8,0,0,0,8,8,4,0,0,8,8,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,0,4,6,0,2,6,6,0,16,0,0,0,0,0,3,7,2,6,2,14,14,2,2,2,12,2,2,16,4,4,4,8,10,2,10,0,10,4,6,6,2,6,4,10,14,8,4,6,8,12,2,8,0,16,10,18,6,0,8,0,8,16,0,8,2,2,2,4,2,4,2,14,8,8,16,12,2,6,0,6,6,4,12,6,4,0,0,2,8,6,0,12,0,6,0,2,6,16,6,8,2,4,4,6,0,0,0,0,0,2,0,2,12,10,4,0,0,0,0,0,2,4,0,0,2,0,0,0,4,0,0,2,0,0,0,0,0,2,2,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,6,6,4,2,8,10,8,8,0,0,0,0,2,6,20,2,2,2,8,14,12,4,4,10,0,4,8,2,4,2,8,0,4,4,2,8,8,2,6,8,6,4,2,20,10,8,0,8,18,2,12,14,2,4,10,6,4,10,6,8,20,10,0,6,4,0,12,8,14,16,4,0,8,26,12,6,4,4,12,0,14,18,6,6,24,0,2,0,8,0,14,20,8,3,3,0,2,2,10,2,2,20,2,2,14,6,4,6,0,2,2,0,26,0,2,22,0,2,8,2,0,0,6,0,0,0,2,2,0,0,0,6,0,3,1,0,2,6,0,0,0,0,6,0,0,2,0,0,0,2,6,2,2,0,0,2,6,0,0,0,0,2,0,0,0,0,6,0,4,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,4,4,6,0,0,2,32,0,4,0,0,0,3,15,0,4,14,0,0,10,4,8,21,11,14,20,22,12,12,16,8,16,7,15,0,0,8,12,16,20,8,4,6,2,20,20,8,8,16,40,8,8,20,20,8,20,16,10,30,26,4,8,10,6,12,6,10,4,0,12,8,8,24,4,20,2,16,12,20,6,4,8,26,14,8,14,4,0,4,12,20,8,8,0,6,8,8,0,2,4,0,12,0,8,8,0,24,8,12,0,0,12,1,1,8,20,8,4,8,8,12,12,0,0,24,4,0,4,8,12,8,0,0,0,20,0,4,0,0,8,8,8,2,2,32,8,8,7,11,8,16,24,20,24,4,0,0,0,8,8,8,0,8,8,4,0,4,8,4,16,0,20,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,4,6,0,4,2,0,6,0,28,0,0,0,0,0,1,1,0,4,4,2,8,8,0,6,2,10,2,18,12,4,4,12,4,18,13,7,2,4,7,11,2,12,10,2,5,11,10,2,10,6,4,16,6,2,6,10,10,0,6,12,8,6,2,6,2,4,1,5,8,6,6,4,4,8,5,5,2,12,2,4,8,16,3,7,2,2,4,6,8,4,0,6,12,6,2,8,4,8,4,8,16,12,6,4,0,4,8,2,8,0,9,7,4,6,0,0,2,0,8,8,20,10,2,4,4,0,6,6,0,16,4,4,8,4,8,4,0,0,4,0,4,4,0,2,10,4,0,0,0,4,0,0,8,4,0,0,2,0,6,2,0,0,0,4,6,4,0,0,0,2,1,1,6,0,0,1
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,16,0,0,0,0,6,12,0,0,0,8,4,4,0,0,4,0,4,0,0,12,0,0,0,0,19,7,0,0,0,0,0,12,0,4,0,0,4,0,8,0,8,0,0,0,6,2,0,0,0,0,0,0,0,0,2,4,0,4,0,0,0,0,0,0,32,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,3,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,4,0,20,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,18,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,8,4,4,0,16,4,8,2,0,0,0,0,2,5,17,4,0,4,10,10,4,4,8,8,0,4,12,4,2,2,8,2,8,0,2,10,2,0,2,14,2,10,10,10,2,8,4,2,20,4,6,6,6,8,4,2,2,14,8,12,4,8,6,10,6,0,6,10,8,20,4,8,0,10,22,0,6,4,14,0,14,2,12,6,0,10,2,0,8,0,8,6,26,6,2,4,2,12,4,2,2,4,2,2,0,0,6,0,12,2,8,0,2,0,2,2,2,0,2,2,6,2,0,0,0,0,0,0,8,6,2,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,0,0,0,2,0,0,4,2,4,4,0,0,0,0,4,0,0,0,4,8,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,3,7,0,4,0,4,0,0,2,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,4,2,2,0,2,4,0,40,0,0,2,0,24,11,15,2,0,0,4,4,4,8,0,6,12,2,6,26,24,4,14,4,8,12,12,10,6,2,4,6,20,4,2,11,33,8,6,24,2,30,4,6,4,24,26,4,2,18,2,4,2,0,2,31,5,4,6,98,2,2,6,4,2,10,6,32,2,10,36,0,4,0,8,1,1,0,0,20,6,0,10,0,8,4,6,2,2,62,2,10,10,8,2,9,9,2,0,50,0,8,16,2,8,5,3,0,2,4,4,0,14,6,2,2,12,0,0,32,4,0,8,24,26,0,0,12,6,4,4,4,20,8,4,24,24,2,24,20,2,0,2,12,4,17,15,12,0,38,0,6,12,2,0,2,0,0,2,14,2,4,2,0,0,1,1
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,8,2,0,0,0,6,18,4,0,2,8,0,0,7,23,8,0,0,6,14,10,6,10,23,9,0,0,0,2,4,30,4,8,12,16,12,10,12,12,16,16,8,6,34,6,22,14,8,2,6,36,10,0,7,43,16,14,6,4,12,34,11,17,28,14,26,12,8,10,1,49,32,0,6,22,10,8,12,10,20,22,14,12,20,0,20,50,4,0,10,4,24,4,0,6,14,34,0,0,4,0,0,12,44,18,0,0,2,20,0,2,12,6,2,36,8,6,2,0,8,0,2,4,0,4,8,0,4,0,0,0,0,16,0,4,0,4,0,0,14,0,0,0,15,1,4,2,0,0,0,12,0,0,2,2,0,0,0,0,4,0,0,4,0,0,12,16,0,0,0,0,0,0,0,1
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,0,0,0,2,2,2,0,2,0,16,0,0,0,0,0,0,0,2,2,4,4,4,8,6,0,0,8,0,14,2,0,10,12,2,14,6,8,4,0,3,5,2,6,2,0,6,2,2,2,4,6,0,2,2,6,4,6,12,8,2,10,0,2,2,10,0,2,12,6,0,0,2,6,8,2,0,4,0,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,6,4,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,6,6,0,0,0,2,0,20,0,0,0,4,0,2,2,0,2,6,4,12,2,6,2,12,0,0,16,2,6,10,8,14,6,6,4,10,6,6,6,2,6,8,8,12,6,2,12,10,2,0,8,0,12,0,4,10,0,2,2,2,14,0,4,6,2,6,6,6,4,2,8,8,6,4,8,2,8,6,2,0,2,8,2,6,4,0,6,4,6,0,4,0,0,0,2,0,10,4,4,2,6,0,0,0,0,0,0,0,0,0,4,6,0,0,2,0,0,0,0,0,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,1,1,0,0,0,4,6,10,4,0,0,2,0,0,12,0,0,8,4,0,8,12,4,2,2,4,0,12,2,0,1,3,4,0,4,0,0,4,0,4,0,0,0,0,0,0,0,8,0,0,2,0,4,2,12,0,0,10,0,0,2,0,0,0,0,0,0,4,0,8,1,1,4,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,1,0,0,0,2,0,2,0,8,0,0,0,4,0,2,0,0,0,0,3,7,0,0,0,0,0,0,2,0,0,0,2,2,4,0,2,0,0,2,2,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,2,0,0,0,0,0,0,0,6,4,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,2,0,0,0,0,0,0,0,12,6,0,0,0,0,4,8,0,0,4,0,4,0,4,12,8,2,0,0,12,2,4,8,2,0,9,13,4,4,0,8,0,8,0,4,2,2,6,4,8,0,0,6,0,4,4,8,0,0,0,4,0,4,0,4,1,1,0,0,4,4,2,10,0,0,4,8,0,0,4,4,0,4,0,0,0,4,0,0,4,0,0,8,0,0,1,7,0,0,6,0,0,6,0,4,0,2,0,0,4,0,0,12,4,0,0,2,2,0,0,0,6,12,0,0,7,5,12,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,18,0,0,0,0,0,0,2,0,0,0,0,0,4,16,0,0,0,0,0,0,20,4,6,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,10,80,0,0,0,0,0,0,18,0,36,12,0,0,0,0,0,0,0,18,4,26,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,2,0,4,0,0,0,2,0,10,0,0,0,2,4,3,3,4,0,0,8,6,4,0,0,4,2,2,10,0,0,2,4,12,0,4,2,6,4,2,0,4,2,2,8,2,10,4,0,4,0,4,6,4,4,2,10,2,6,0,4,0,4,4,4,2,6,0,2,2,0,4,0,2,6,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,12,0,2,6,0,16,0,0,0,12,28,0,0,8,0,4,4,24,2,10,2,4,0,2,0,4,0,8,0,8,8,0,0,0,6,0,0,24,0,12,6,2,2,40,4,2,0,0,0,19,33,4,0,8,0,2,0,0,0,2,0,2,10,42,12,12,10,2,14,12,32,0,0,0,0,0,2,2,0,0,0,0,14,20,2,4,0,0,0,7,7,16,20,10,2,0,0,0,0,12,0,0,2,118,0,0,0,0,0,0,0,0,0,0,12,22,2,0,2,6,4,0,0,42,0,0,0,12,2,0,0,0,2,0,4,0,0,6,24,10,4,0,0,24,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,24,24,36,2,0,0,6,0,1,1
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,6,4,0,0,4,14,20,0,0,6,2,0,10,24,6,6,10,12,4,14,6,2,10,6,0,10,26,2,2,8,4,4,14,12,0,4,4,18,18,4,0,6,11,15,4,2,14,4,2,22,6,2,16,8,20,0,24,6,20,36,0,10,9,11,6,8,24,4,2,20,4,4,20,10,4,12,2,8,0,34,2,4,13,9,18,4,18,10,16,18,8,16,13,7,2,10,28,14,4,36,2,8,22,6,6,14,46,0,24,46,6,0,18,0,20,16,28,0,6,38,6,10,30,12,8,0,24,6,0,12,8,8,14,26,4,10,20,0,0,46,2,12,3,17,2,6,34,2,6,18,6,22,18,6,6,8,6,0,2,24,2,12,17,17,16,6,14,2,0,6,10,8,2,1
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,2,2,18,0,0,0,0,0,4,4,0,0,8,4,2,4,4,8,0,0,0,0,12,0,0,10,0,4,5,7,6,0,4,2,4,4,2,0,2,10,0,0,4,4,2,4,2,2,5,1,2,4,0,2,4,8,2,2,2,6,2,2,6,2,12,6,2,0,1,1,0,0,0,4,0,0,0,2,2,0,0,0,0,8,0,6,0,0,0,2,6,6,0,0,0,12,0,0,5,1,0,0,0,0,0,6,6,12,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,4,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,1,7,0,0,2,0,2,0,0,0,4,0,8,0,4,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,14,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,10,2,0,8,0,0,0,24,20,0,0,0,0,0,0,0,0,6,8,2,4,14,2,6,30,8,20,16,8,10,8,44,8,14,14,8,4,2,18,4,8,12,10,2,6,4,10,4,26,8,6,12,6,20,24,28,14,34,4,14,10,10,22,2,8,4,10,14,22,12,14,12,12,12,8,6,6,20,6,10,6,12,12,10,10,8,10,10,14,8,6,8,16,8,8,8,8,12,8,10,4,10,8,12,6,12,10,14,4,0,2,8,4,6,6,8,2,6,2,6,4,2,6,10,6,4,2,2,8,4,8,4,2,2,4,6,2,6,4,6,4,2,2,0,2,0,0,0,0,0,2,0,4,2,0,2,0,0,2,0,2,2,2,0,0,0,0,0,2,0,2,2,0,2,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,16,4,0,0,0,8,0,4,0,1,3,8,40,36,0,0,8,0,8,16,44,16,20,32,24,4,8,20,0,32,44,0,0,0,24,0,0,0,0,4,4,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,12,0,0,0,0,6,2,0,0,8,16,0,0,4,4,2,2,0,4,4,12,0,4,10,4,0,0,0,0,12,24,0,4,0,0,0,0,4,4,2,0,0,0,4,0,4,18,0,0,35,25,0,0,2,4,0,10,2,4,0,0,2,0,6,0,0,0,2,4,33,29,4,4,6,0,0,0,0,0,0,4,0,8,0,4,0,4,4,0,12,12,4,4,10,4,2,4,0,0,0,0,0,6,4,2,0,2,0,6,24,24,0,0,0,2,0,0,8,4,3,7,0,0,0,4,0,0,8,0,11,17,0,4,4,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,6,4,0,0,0,4,2,0,2,4,4,4,0,0,6,4,0,0,0,0,9,0
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,8,6,4,1,1,2,2,32,0,2,8,0,0,11,5,0,0,4,2,2,4,10,10,4,14,4,26,14,4,2,12,8,14,12,6,6,8,6,6,8,16,8,10,5,3,21,1,6,14,0,22,4,6,4,6,28,6,12,18,4,24,14,6,16,4,8,8,2,4,6,10,4,10,12,12,0,8,6,4,4,18,16,16,9,5,12,4,0,9,9,6,8,2,3,7,18,4,10,2,4,10,5,5,8,4,6,0,0,2,1,11,6,4,0,0,2,4,0,1,5,0,2,10,8,0,0,4,14,0,4,2,6,6,4,0,2,2,18,2,10,8,4,8,4,6,0,6,12,6,6,6,6,8,11,5,7,11,1,3,10,16,10,4,8,12,10,16,12,8,2,12,10,8,8,1
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,11,0,0,0,16,0,4,4,0,0,0,0,0,12,0,0,4,0,8,3,7,0,2,4,0,0,2,8,8,0,8,0,0,12,0,0,8,0,0,0,0,4,8,0,8,8,16,0,0,8,16,0,0,12,8,0,16,0,2,4,6,0,0,0,8,8,8,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
