num_nodes,num_edges,density,num_communities,min_community_size,max_community_size,avg_community_size,louvain_modularity,min_Betweenness,max_Betweenness,avg_Betweenness,min_EigenvectorCentrality,max_EigenvectorCentrality,avg_EigenvectorCentrality,min_LaplacianCentrality,max_LaplacianCentrality,avg_LaplacianCentrality,min_Sfigality,max_Sfigality,avg_Sfigality,min_DegreeCentrality,max_DegreeCentrality,avg_DegreeCentrality,min_HarmonicCloseness,max_HarmonicCloseness,avg_HarmonicCloseness,min_KatzCentrality,max_KatzCentrality,avg_KatzCentrality,min_KPathCentrality,max_KPathCentrality,avg_KPathCentrality,avg_core_decmposition,min_closeness_centrality,max_closeness_centrality,avg_closeness_centrality,ged_walk_centrality,label
13,13,0.16666666666666666,4,3,4,3.25,0.43786982248520706,0.0,60.0,19.53846153846154,0.06990560022246804,0.4538948646759295,0.24787917191504338,6.0,38.0,18.615384615384617,0.0,1.0,0.7051282051282051,1.0,4.0,2.0,0.33888888888888885,0.625,0.4730769230769231,0.1169064875587251,0.4452216148008166,0.2502476063860787,1.6325581395348836,12.51627906976744,5.372093023255814,1.3846153846153846,0.27906976744186046,0.5217391304347826,0.3954775506946446,4.4819712,0
25,26,0.08666666666666667,5,4,6,5.0,0.5961538461538461,0.0,294.0,79.76,0.013624524219556872,0.4959436799734475,0.14933548536490732,6.0,42.0,19.12,0.0,1.0,0.5933333333333333,1.0,4.0,2.08,0.2357969576719577,0.4298611111111111,0.32493121693121696,0.08088416567970395,0.3466678053567723,0.1818624687123272,1.6917293233082706,12.781954887218044,5.345864661654136,1.4,0.18181818181818182,0.3380281690140845,0.24023072079978278,5.12013312,0
30,32,0.0735632183908046,5,5,7,6.0,0.57861328125,0.0,293.13333333333327,101.53333333333333,0.03902725290765078,0.33164958997581534,0.15590163903728946,8.0,30.0,18.733333333333334,0.0,1.0,0.43333333333333335,1.0,3.0,2.1333333333333333,0.2237684729064039,0.39367816091954017,0.306272577996716,0.07737695983750924,0.2704084091244565,0.1661465177841722,2.293906810035842,13.476702508960573,8.066905615292713,1.4666666666666666,0.16477272727272727,0.31521739130434784,0.2304104952711491,8.614735880400985,0
51,53,0.04156862745098039,6,4,11,8.5,0.6890352438590246,0.0,1656.0,278.70588235294116,0.03387107001549677,0.3599901603814759,0.1133098675546599,8.0,40.0,18.901960784313726,0.0,1.0,0.5555555555555556,1.0,4.0,2.0784313725490198,0.1717012987012987,0.3246190476190475,0.22560740131328366,0.06875454000705229,0.24645577905906713,0.12765791340921162,2.2990232907588277,16.55296769346356,8.021036814425242,1.3725490196078431,0.11961722488038277,0.23696682464454977,0.15835374295350477,5.272811519999997,1
30,29,0.06666666666666667,7,4,6,4.285714285714286,0.6379310344827587,0.0,518.0,98.93333333333334,0.06268710457158887,0.42560144218234225,0.15114563107241263,10.0,44.0,18.533333333333335,0.0,1.0,0.7333333333333333,1.0,4.0,1.9333333333333333,0.24934318555008214,0.4379310344827586,0.3049808429118774,0.09831462088554647,0.33757881044341376,0.16124728276183145,2.7240143369175627,18.06451612903226,7.670250896057348,1.0,0.1895424836601307,0.3411764705882353,0.23422196678827725,5.630858240000005,1
28,29,0.07671957671957672,5,5,6,5.6,0.5927467300832343,0.0,470.0,90.14285714285714,0.05831361201360615,0.4333797136811424,0.16205716528645966,8.0,42.0,18.571428571428573,0.0,1.0,0.5238095238095238,1.0,4.0,2.0714285714285716,0.23818342151675478,0.4469135802469136,0.3153848576467624,0.09384956505735653,0.3365095119786925,0.17239245244458581,2.561626429479034,16.792884371029224,8.315120711562898,1.4642857142857142,0.17307692307692307,0.35526315789473684,0.23846550229016855,5.216025600000001,1
24,23,0.08333333333333333,5,4,8,4.8,0.6058601134215501,0.0,316.0,65.16666666666667,0.059151336706309676,0.42570135496634554,0.17100492419394275,6.0,42.0,17.666666666666668,0.0,1.0,0.6666666666666666,1.0,4.0,1.9166666666666667,0.26252587991718435,0.48550724637681164,0.34137336093857834,0.0891623121614392,0.3662866194814211,0.17911369824607407,1.309090909090909,12.903896103896104,5.174025974025974,1.0,0.21296296296296297,0.39655172413793105,0.2702605142188231,5.346714664960001,0
18,18,0.11764705882352941,4,4,6,4.5,0.5169753086419753,0.0,136.0,45.111111111111114,0.06674487754272394,0.3915115572203084,0.20510703744443426,8.0,30.0,17.333333333333332,0.0,1.0,0.5555555555555556,1.0,4.0,2.0,0.29124649859943974,0.47941176470588226,0.3775443510737629,0.12152248542128107,0.3356041357764423,0.21746552293479565,1.8367346938775513,11.571428571428571,5.204081632653061,1.3333333333333333,0.21518987341772153,0.37777777777777777,0.2848632779979117,3.4770135040000003,0
12,12,0.18181818181818182,3,3,6,4.0,0.40624999999999994,0.0,52.0,21.166666666666668,0.11197060070299888,0.4412189827745879,0.26126145615655266,8.0,28.0,16.5,0.0,1.0,0.5833333333333334,1.0,3.0,2.0,0.35454545454545455,0.5757575757575758,0.4601010101010101,0.14780062796319085,0.4152611115062505,0.2690908903416283,2.3636363636363638,8.363636363636363,5.151515151515151,1.4166666666666667,0.2682926829268293,0.4583333333333333,0.35687199679758036,5.614471435546875,0
10,9,0.2,3,2,4,3.3333333333333335,0.42592592592592593,0.0,48.0,13.2,0.16179170624939246,0.5580996735774498,0.2734116409648824,8.0,32.0,16.2,0.0,1.0,0.7666666666666666,1.0,4.0,1.8,0.4351851851851852,0.6666666666666666,0.5055555555555555,0.19084376565505026,0.504615367482036,0.2857223256311635,0.273972602739726,8.767123287671232,2.6301369863013693,1.0,0.36,0.6,0.42101278772378514,3.496412160000001,1
32,34,0.06854838709677419,5,5,7,6.4,0.615916955017301,0.0,516.0,116.4375,0.012987015070529141,0.38324073224417404,0.13826670525398732,6.0,42.0,19.375,0.0,1.0,0.5885416666666666,1.0,4.0,2.125,0.21019177954661827,0.4075268817204301,0.2967495374249406,0.07092817520992731,0.300525325644762,0.16014610512257998,2.4532130777903043,20.347237880496053,8.721533258173618,1.4375,0.15196078431372548,0.31313131313131315,0.2183956468123776,5.450846486527998,1
28,28,0.07407407407407407,5,4,7,5.6,0.6128826530612245,0.0,414.0,102.21428571428571,0.0337408999911622,0.4478045910550481,0.15675785336840917,6.0,40.0,18.071428571428573,0.0,1.0,0.625,1.0,4.0,2.0,0.2216249799583133,0.4114638447971781,0.3023151965612283,0.08147652155997002,0.32393482100634813,0.1712946952913829,2.4193138500635327,17.504447268106734,7.8475222363405335,1.2142857142857142,0.15083798882681565,0.30337078651685395,0.21640421097243528,4.794138624000003,0
26,28,0.08615384615384615,5,4,8,5.2,0.5535714285714286,0.0,201.66666666666666,79.53846153846153,0.04002457160672208,0.3196231135697109,0.17180150855917506,6.0,30.0,18.76923076923077,0.0,1.0,0.4230769230769231,1.0,3.0,2.1538461538461537,0.23436507936507936,0.4106666666666667,0.32965079365079364,0.07078951535328853,0.2808312515094561,0.17976550516517628,1.6956521739130435,8.666666666666666,5.391304347826088,1.5384615384615385,0.18248175182481752,0.31645569620253167,0.24744702255417675,8.101481555495411,0
26,26,0.08,6,3,6,4.333333333333333,0.5865384615384616,0.0,378.0,94.15384615384616,0.055116080786387876,0.35482737410706355,0.16701020584583423,8.0,34.0,17.692307692307693,0.0,1.0,0.6153846153846154,1.0,4.0,2.0,0.23093650793650788,0.4087619047619048,0.3050598290598291,0.10019329502222889,0.3156293126001919,0.18083256751148846,1.1304347826086956,13.942028985507246,5.398550724637681,1.2307692307692308,0.1592356687898089,0.30120481927710846,0.21776370853497665,4.007577599999999,0
23,24,0.09486166007905138,5,4,6,4.6,0.5737847222222221,0.0,244.0,68.17391304347827,0.06650215824219251,0.3744577021575113,0.1832170567941009,8.0,38.0,18.782608695652176,0.0,1.0,0.536231884057971,1.0,4.0,2.0869565217391304,0.26563852813852806,0.4363636363636362,0.3425654056088839,0.10350495823387874,0.3251740278859233,0.19196138383503597,1.6783783783783786,9.697297297297299,5.124324324324325,1.391304347826087,0.19130434782608696,0.3492063492063492,0.25238299200833525,4.294184960000001,0
35,36,0.06050420168067227,5,6,9,7.0,0.6531635802469136,0.0,658.0,138.22857142857143,0.029157280843572074,0.3351656646091558,0.14145553816713496,8.0,38.0,18.857142857142858,0.0,1.0,0.5904761904761904,1.0,4.0,2.057142857142857,0.20556722689075627,0.3782913165266107,0.2768147258903561,0.07927356811975576,0.2713055752431085,0.15403689721069688,2.770833333333333,17.208333333333332,7.9125,1.2571428571428571,0.14912280701754385,0.2982456140350877,0.20515432148822366,4.574558576640002,0
30,32,0.0735632183908046,7,4,6,4.285714285714286,0.57177734375,0.0,418.0,112.46666666666667,0.022216004353531597,0.35800334764553843,0.15382690850774033,6.0,32.0,18.733333333333334,0.0,1.0,0.4611111111111111,1.0,4.0,2.1333333333333333,0.19391451460416978,0.37963875205254505,0.29686495496840326,0.07245405008856641,0.26129926914485313,0.16900453116495073,3.154121863799283,15.197132616487457,8.468339307048984,1.5,0.14215686274509803,0.29,0.21263008841580242,3.995850137600001,0
16,16,0.13333333333333333,4,3,5,4.0,0.46484375,0.0,92.0,33.25,0.0988759983602274,0.40725408694565285,0.2227547411364546,8.0,30.0,17.0,0.0,1.0,0.5,1.0,3.0,2.0,0.3177777777777777,0.5166666666666667,0.4083333333333333,0.12161804286008907,0.36499212162647476,0.2281595574028988,2.1901140684410647,9.673003802281368,5.247148288973384,1.375,0.25,0.4166666666666667,0.32253170289855077,6.696484237909317,0
21,22,0.10476190476190476,5,3,7,4.2,0.515495867768595,0.0,176.0,54.76190476190476,0.04242638543255486,0.3869181445062131,0.1896893884778507,6.0,32.0,18.38095238095238,0.0,1.0,0.5158730158730158,1.0,4.0,2.0952380952380953,0.25440476190476197,0.4666666666666666,0.36208616780045355,0.0919623749979124,0.3168881902447812,0.2011447505175301,1.6676470588235295,10.191176470588236,5.38235294117647,1.4285714285714286,0.19607843137254902,0.38461538461538464,0.2779942465325998,3.967412223999999,0
23,23,0.09090909090909091,5,3,7,4.6,0.5718336483931947,0.0,262.0,76.26086956521739,0.031404656554632544,0.42170501742315686,0.17325861333074083,6.0,30.0,17.130434782608695,0.0,1.0,0.5434782608695652,1.0,4.0,2.0,0.24783549783549777,0.4257575757575757,0.32435221783047874,0.09478299733096456,0.3068981102669781,0.19263144252342862,0.5594594594594595,11.375675675675677,5.140540540540542,1.2608695652173914,0.17054263565891473,0.3235294117647059,0.23231915594714742,3.5964672,1
30,32,0.0735632183908046,5,4,8,6.0,0.5986328125,0.0,346.0,110.2,0.02786196469578275,0.34785928382972076,0.1524557436676627,8.0,32.0,19.133333333333333,0.0,1.0,0.5222222222222223,1.0,4.0,2.1333333333333333,0.22117231427576242,0.3825123152709359,0.29874409115788425,0.08790600264750169,0.2600488682676623,0.16907480507813022,2.867383512544803,15.483870967741936,8.324970131421743,1.4333333333333333,0.15508021390374332,0.29292929292929293,0.21654249039081866,4.0206555136,0
29,28,0.06896551724137931,5,4,7,5.8,0.6479591836734693,0.0,588.0,94.48275862068965,0.02463674106773685,0.41742250719645196,0.1355400635585276,8.0,52.0,17.24137931034483,0.0,1.0,0.6896551724137931,1.0,4.0,1.9310344827586208,0.22721088435374154,0.47619047619047616,0.304421768707483,0.08830580146064117,0.40196562779548284,0.16430693630453874,2.2857142857142856,19.57142857142857,7.995073891625616,1.0,0.17721518987341772,0.3888888888888889,0.23968544412121276,6.377984000000002,1
82,87,0.026196928635953028,8,5,15,10.25,0.736094596379971,0.0,3102.300000000001,594.8780487804878,0.0013048911262427347,0.3073953799334395,0.07836848685860548,6.0,46.0,19.609756097560975,0.0,1.0,0.556910569105691,1.0,4.0,2.1219512195121952,0.12007464764889368,0.2560116152708744,0.17988163745635888,0.04314569855515375,0.2020426526366102,0.09987504361300088,3.5709677419354837,24.203225806451613,11.51774193548387,1.4268292682926829,0.08027750247770069,0.18620689655172412,0.12510392316913682,6.154511564800002,0
37,41,0.06156156156156156,6,4,10,6.166666666666667,0.6136228435455087,0.0,451.0428571428571,142.16216216216216,0.022835470527970952,0.31816431443055804,0.1360678880004687,8.0,38.0,20.54054054054054,0.0,1.0,0.4594594594594595,1.0,4.0,2.2162162162162162,0.20540223665223659,0.35998677248677224,0.28455950539283864,0.07452598243635034,0.24733000495270233,0.15123405901723727,2.0555555555555554,15.416666666666668,8.38888888888889,1.5405405405405406,0.14516129032258063,0.27906976744186046,0.2090197661502862,4.777801940992001,0
45,47,0.047474747474747475,6,4,12,7.5,0.6588954277953826,0.0,1037.3333333333333,244.35555555555555,0.03199494574093054,0.27410760544081353,0.12891597655846437,8.0,38.0,18.88888888888889,0.0,1.0,0.5407407407407407,1.0,4.0,2.088888888888889,0.17158920624829715,0.30365259740259737,0.23449568388962325,0.0737406183442757,0.24264300639378003,0.13681308889230703,2.8619246861924683,16.418410041841007,8.127196652719665,1.3555555555555556,0.11167512690355332,0.2222222222222222,0.15774538072942948,4.6871865344,0
38,37,0.05263157894736842,7,4,8,5.428571428571429,0.6837107377647917,0.0,840.0,167.52631578947367,0.02385010413520856,0.4698018001269395,0.12823419364246724,6.0,44.0,18.210526315789473,0.0,1.0,0.6885964912280701,1.0,4.0,1.9473684210526316,0.19703989703989702,0.37387387387387366,0.25801589354220933,0.06940393411522261,0.30015157607542825,0.1453693515419295,2.3565891472868215,19.14728682170543,7.724806201550389,1.0,0.14015151515151514,0.2803030303030303,0.1877660845939277,5.371217920000001,0
23,25,0.09881422924901186,6,3,4,3.8333333333333335,0.5112,0.0,185.4,63.04347826086956,0.0626246302240731,0.3471286900414988,0.18620220018993014,8.0,30.0,19.130434782608695,0.0,1.0,0.43478260869565216,1.0,3.0,2.1739130434782608,0.2658189033189033,0.4446969696969696,0.3532153836501663,0.09331173592980095,0.3000711680537148,0.19299403295532505,1.491891891891892,10.256756756756758,5.5297297297297305,1.608695652173913,0.19642857142857142,0.36065573770491804,0.2672285955435614,8.03427529335022,0
15,14,0.13333333333333333,4,3,5,3.75,0.5229591836734693,0.0,120.0,33.2,0.0889058802020025,0.5468180803379518,0.22336656956339984,8.0,36.0,15.866666666666667,0.0,1.0,0.6444444444444444,1.0,4.0,1.8666666666666667,0.31326530612244907,0.5595238095238095,0.40195011337868486,0.1405020020802003,0.4515484718220026,0.23470046450294416,1.0931174089068827,12.02429149797571,5.3198380566801635,1.0,0.23333333333333334,0.4375,0.308872320789915,4.005376,0
16,15,0.125,5,3,4,3.2,0.5311111111111111,0.0,138.0,33.5,0.03334689208966188,0.48470720905681214,0.2145897621234752,6.0,40.0,17.25,0.0,1.0,0.65625,1.0,4.0,1.875,0.2741269841269841,0.5722222222222223,0.40634920634920635,0.10628837274529458,0.43935060518469715,0.22202638193120422,1.8250950570342206,14.0532319391635,5.361216730038023,1.0,0.20833333333333334,0.46875,0.3223451447201819,4.717963264000001,0
31,35,0.07526881720430108,4,5,10,7.75,0.5951020408163266,0.0,340.45714285714286,105.87096774193549,0.019881841163283273,0.41688752922306127,0.14126877934326318,8.0,40.0,20.838709677419356,0.0,1.0,0.4408602150537635,1.0,4.0,2.2580645161290325,0.228466810966811,0.3905555555555556,0.3095204735527316,0.07996728207615894,0.28857602641540536,0.16576621888228912,1.8700696055684454,15.248259860788863,8.835266821345707,1.6129032258064515,0.16483516483516483,0.3125,0.2281185665040377,5.303917633536002,0
24,25,0.09057971014492754,5,4,6,4.8,0.5536,0.0,280.0,74.25,0.05630690415294709,0.36917407848698475,0.18116283848508696,8.0,30.0,18.083333333333332,0.0,1.0,0.4583333333333333,1.0,3.0,2.0833333333333335,0.2457556935817805,0.4318840579710145,0.33295088566827696,0.09228299496363854,0.30189676915924707,0.18734177009189845,1.309090909090909,9.724675324675324,5.501298701298701,1.5,0.17557251908396945,0.34328358208955223,0.24502780988141507,7.68582209944725,0
19,18,0.10526315789473684,5,3,5,3.8,0.5694444444444444,0.0,192.0,46.8421052631579,0.05916017396085582,0.4262872174671283,0.19798465382417268,6.0,38.0,17.05263157894737,0.0,1.0,0.6929824561403508,1.0,4.0,1.894736842105263,0.270568783068783,0.5064814814814814,0.37036340852130334,0.10334686408038699,0.39119828020766567,0.20450580650913266,1.4709677419354839,14.893548387096775,5.283870967741936,1.0,0.20689655172413793,0.41860465116279066,0.28826524155461886,4.494560460800002,0
32,31,0.0625,5,5,8,6.4,0.6670135275754422,0.0,574.0,117.375,0.029175310453936076,0.37998975974336346,0.14872034700150466,6.0,40.0,18.25,0.0,1.0,0.7083333333333333,1.0,4.0,1.9375,0.2017281105990783,0.40376344086021504,0.28937932027649765,0.07541928929389582,0.29558002419162355,0.15680842492962938,2.597519729425028,19.481397970687713,7.715896279594137,1.0,0.14761904761904762,0.3163265306122449,0.21615173322873682,4.806862643200002,0
88,89,0.023249738766980145,9,6,15,9.777777777777779,0.7740815553591718,0.0,3870.0,889.4318181818181,0.006230606959528428,0.2963709457070332,0.07774123079369993,6.0,50.0,18.795454545454547,0.0,1.0,0.6136363636363636,1.0,4.0,2.022727272727273,0.12671313488400296,0.19452740977909116,0.1560654245065899,0.045330264512561495,0.20708866720563987,0.09580178394896167,3.615337796713329,23.16494217894096,10.725806451612902,1.1704545454545454,0.07067424857839155,0.1227080394922426,0.09201217266524697,6.283445842739201,1
17,18,0.1323529411764706,4,4,5,4.25,0.46759259259259256,0.0,94.66666666666666,36.0,0.09426806466216744,0.40405908257234846,0.22106568175344504,8.0,30.0,18.352941176470587,0.0,1.0,0.47058823529411764,1.0,3.0,2.1176470588235294,0.31205357142857143,0.5104166666666665,0.4078606442577031,0.1153197177614306,0.3507805243602375,0.22504173124246962,1.2795698924731183,10.967741935483872,5.387096774193549,1.588235294117647,0.24242424242424243,0.42105263157894735,0.3174119938746779,7.231758117675781,0
52,53,0.03996983408748114,8,5,10,6.5,0.6998932004271983,0.0,1386.0,348.2692307692308,0.01078908520444603,0.3714383689913332,0.1071222196406493,8.0,38.0,18.423076923076923,0.0,1.0,0.5897435897435898,1.0,4.0,2.0384615384615383,0.15348261441641514,0.27508700449876916,0.20838269264767867,0.07098266125237818,0.23028315265985957,0.1268853097244978,2.459719142645972,17.832963784183296,8.138950480413895,1.3461538461538463,0.09392265193370165,0.17894736842105263,0.13240643328649188,4.620352307199999,1
38,41,0.05832147937411095,6,4,8,6.333333333333333,0.6284949434860203,0.0,684.0,147.47368421052633,0.023213646961638343,0.33203073240053316,0.131018794565942,6.0,42.0,19.68421052631579,0.0,1.0,0.5131578947368421,1.0,4.0,2.1578947368421053,0.19362934362934356,0.38153153153153146,0.27785013311329104,0.06231239196092565,0.27048351943414833,0.14774945640744938,2.6511627906976742,16.643410852713178,8.755813953488373,1.5,0.14566929133858267,0.29838709677419356,0.20803625762932054,5.391357501440002,1
19,20,0.11695906432748537,5,3,4,3.8,0.49499999999999994,0.0,116.33333333333333,44.315789473684205,0.04893985248802689,0.3828297940732345,0.20514114655273752,6.0,30.0,18.210526315789473,0.0,1.0,0.4473684210526316,1.0,3.0,2.1052631578947367,0.26779100529100536,0.486111111111111,0.3850250626566416,0.08610683670568656,0.33462941321182027,0.21071298613639744,2.02258064516129,8.641935483870968,5.458064516129033,1.5263157894736843,0.20689655172413793,0.4,0.29875821936406344,7.678580552339554,0
10,9,0.2,3,2,4,3.3333333333333335,0.42592592592592593,0.0,48.0,13.2,0.16179170624939246,0.5580996735774498,0.2734116409648824,8.0,32.0,16.2,0.0,1.0,0.7666666666666666,1.0,4.0,1.8,0.4351851851851852,0.6666666666666666,0.5055555555555555,0.19084376565505026,0.504615367482036,0.2857223256311635,0.547945205479452,7.123287671232877,2.712328767123288,1.0,0.36,0.6,0.42101278772378514,3.496412160000001,0
45,48,0.048484848484848485,5,5,12,9.0,0.6595052083333334,0.0,1094.0,237.15555555555557,0.013822651800202883,0.31961131093039374,0.12149754164987654,6.0,38.0,18.933333333333334,0.0,1.0,0.4629629629629629,1.0,4.0,2.1333333333333333,0.1552854973309518,0.3188041125541124,0.23726922628437777,0.05853976132354742,0.22943431950451698,0.13781689604669675,2.711297071129707,18.225941422594143,8.478661087866108,1.4666666666666666,0.11311053984575835,0.2328042328042328,0.16260276949971217,4.3174584320000005,0
19,19,0.1111111111111111,5,3,5,3.8,0.5152354570637119,0.0,160.0,44.10526315789474,0.0836138735828643,0.4079147115204808,0.20079647738512715,8.0,32.0,17.473684210526315,0.0,1.0,0.543859649122807,1.0,4.0,2.0,0.29814814814814816,0.5046296296296295,0.3783625730994152,0.1156187987512893,0.3477878427680635,0.20925295696018328,1.2870967741935484,11.032258064516128,4.9645161290322575,1.3157894736842106,0.24,0.42857142857142855,0.30061220245773945,3.950310400000001,0
35,38,0.06386554621848739,6,4,8,5.833333333333333,0.6097645429362881,0.0,586.0,174.0,0.006039031424848887,0.36183872275829754,0.12503389378038257,8.0,30.0,18.97142857142857,0.0,1.0,0.42857142857142855,1.0,3.0,2.1714285714285713,0.18738181752887634,0.3227707749766572,0.2634205990088343,0.07286026958781072,0.2471814633205943,0.15683532488754387,2.770833333333333,14.145833333333334,8.854166666666666,1.6,0.11805555555555555,0.22368421052631576,0.16894229124680976,8.089191555976868,0
28,27,0.07142857142857142,6,4,6,4.666666666666667,0.6392318244170095,0.0,402.0,90.64285714285714,0.0755002306467224,0.38484508094302217,0.15927676755082162,8.0,46.0,18.642857142857142,0.0,1.0,0.7023809523809523,1.0,4.0,1.9285714285714286,0.2621693121693121,0.4265432098765433,0.3142668178382465,0.09940521707856691,0.3394830954957259,0.16637014805352196,2.1346886912325287,17.78907242693774,7.481575603557814,1.0,0.19708029197080293,0.3333333333333333,0.23642783611468124,5.568056647680001,1
18,18,0.11764705882352941,4,3,6,4.5,0.5169753086419753,0.0,140.0,41.55555555555556,0.056326723572410815,0.43911476310582254,0.20849542465855908,6.0,34.0,17.333333333333332,0.0,1.0,0.5462962962962963,1.0,4.0,2.0,0.2781512605042018,0.5049019607843137,0.38558979147214445,0.10643702611042004,0.3634792735767766,0.21549136470914312,1.1020408163265305,11.755102040816325,5.224489795918367,1.3333333333333333,0.21518987341772153,0.4146341463414634,0.30122375256966927,3.8611957760000015,1
11,11,0.2,2,5,6,5.5,0.3925619834710743,0.0,58.0,15.272727272727273,0.0607437770312583,0.5448345145736886,0.2602142542074198,6.0,42.0,18.90909090909091,0.0,1.0,0.6818181818181818,1.0,4.0,2.0,0.36500000000000005,0.6833333333333333,0.4996969696969698,0.12488505809625772,0.5120891054616418,0.26926878345900557,1.8232044198895028,11.668508287292816,5.320441988950275,1.2727272727272727,0.29411764705882354,0.5882352941176471,0.4128094885128133,4.845439999999999,0
21,21,0.1,5,3,6,4.2,0.5521541950113378,0.0,228.0,56.57142857142857,0.05088154291998603,0.4404088957788336,0.188992670298789,6.0,36.0,17.714285714285715,0.0,1.0,0.5952380952380952,1.0,4.0,2.0,0.26434523809523813,0.48083333333333345,0.35563492063492064,0.09597724851512585,0.358933237791033,0.19881187481951,0.7411764705882353,11.302941176470588,5.161764705882353,1.2857142857142858,0.20408163265306123,0.38461538461538464,0.27042540672076143,4.308531199999999,0
12,12,0.18181818181818182,3,4,4,4.0,0.4166666666666667,0.0,36.0,18.0,0.1562299743667554,0.3771721911488566,0.266701082757806,8.0,26.0,17.0,0.0,1.0,0.5,1.0,3.0,2.0,0.3893939393939394,0.5681818181818182,0.4787878787878788,0.15594634680917863,0.3772895487335132,0.26661794777134595,0.9090909090909091,10.0,5.53030303030303,1.5,0.3235294117647059,0.4583333333333333,0.39093137254901955,5.436903595924377,1
43,44,0.048726467331118496,7,4,8,6.142857142857143,0.6663223140495869,0.0,1078.0,174.7906976744186,0.012695303815391109,0.3947739441695235,0.11006663900882105,8.0,44.0,19.488372093023255,0.0,1.0,0.6201550387596899,1.0,4.0,2.046511627906977,0.19180839002267563,0.37976190476190463,0.26187048462795964,0.07072349463304786,0.28094783287506575,0.13563211699343272,2.2454308093994775,18.412532637075717,7.968668407310705,1.2790697674418605,0.14285714285714285,0.30434782608695654,0.20047376376622883,6.272744341503997,1
17,18,0.1323529411764706,4,4,5,4.25,0.46759259259259256,0.0,94.66666666666666,36.0,0.0942680646621674,0.4040590825723483,0.22106568175344504,8.0,30.0,18.352941176470587,0.0,1.0,0.47058823529411764,1.0,3.0,2.1176470588235294,0.3120535714285715,0.5104166666666666,0.4078606442577031,0.11531971776143062,0.35078052436023754,0.22504173124246965,1.4623655913978495,10.053763440860216,5.32258064516129,1.588235294117647,0.24242424242424243,0.42105263157894735,0.31741199387467783,7.231758117675781,0
34,35,0.062388591800356503,7,4,7,4.857142857142857,0.6204081632653061,0.0,630.0,132.35294117647058,0.051167342153208284,0.3296380000589491,0.1484493012418272,8.0,38.0,19.0,0.0,1.0,0.5882352941176471,1.0,4.0,2.0588235294117645,0.22106782106782102,0.3804473304473306,0.2827221797810033,0.08259859022020381,0.27242817440680733,0.15604599911268568,2.905982905982906,18.307692307692307,8.158119658119658,1.2941176470588236,0.15789473684210525,0.2920353982300885,0.2064447723497895,4.569837322239999,1
17,17,0.125,4,3,5,4.25,0.5103806228373702,0.0,126.0,37.88235294117647,0.05673789770113834,0.43775236200151313,0.21501005643607368,6.0,34.0,17.176470588235293,0.0,1.0,0.5490196078431372,1.0,4.0,2.0,0.28043154761904765,0.5177083333333333,0.39580707282913163,0.10811048805659061,0.3763028595030385,0.2220712984967668,1.4623655913978495,10.967741935483872,5.10752688172043,1.3529411764705883,0.21333333333333335,0.42105263157894735,0.3086452463809004,3.857077248000001,1
23,24,0.09486166007905138,4,5,6,5.75,0.5833333333333334,0.0,160.0,51.65217391304348,0.08071697702405048,0.4092117486671166,0.1791372514312055,10.0,42.0,21.130434782608695,0.0,1.0,0.6521739130434783,1.0,4.0,2.0869565217391304,0.31818181818181823,0.475,0.3764163372859026,0.10757742170900053,0.333562094549815,0.1846139331120133,1.3054054054054054,13.054054054054054,5.172972972972976,1.391304347826087,0.26506024096385544,0.3728813559322034,0.30458049835823564,5.604849983488,1
27,30,0.08547008547008547,6,4,7,4.5,0.5444444444444444,0.0,247.3333333333334,86.37037037037037,0.05682128207574151,0.3304153634393541,0.16990015528784033,8.0,30.0,19.77777777777778,0.0,1.0,0.4074074074074074,1.0,3.0,2.2222222222222223,0.2431318681318681,0.4025641025641026,0.32603558992447884,0.08585674309074194,0.2701156748473421,0.17841690766603713,2.838370565045992,14.759526938239159,8.830486202365309,1.6296296296296295,0.17567567567567569,0.32098765432098764,0.23927878638548375,8.337241522967815,0
30,32,0.0735632183908046,5,4,9,6.0,0.58349609375,0.0,436.66666666666663,114.2,0.03765867074061916,0.3379828289020883,0.15724292581679034,8.0,30.0,18.733333333333334,0.0,1.0,0.43333333333333335,1.0,3.0,2.1333333333333333,0.2204060307508583,0.3775862068965516,0.2966826723723275,0.0863606077527138,0.26214847223452903,0.1683778018615865,2.4372759856630823,14.623655913978494,8.649940262843488,1.5666666666666667,0.14948453608247422,0.29,0.20924200885901997,7.799606278538704,1
32,33,0.06653225806451613,5,5,8,6.4,0.6152433425160698,0.0,492.0,145.75,0.04815916510410694,0.30489589609576,0.15502159111103575,8.0,32.0,18.0,0.0,1.0,0.5104166666666666,1.0,4.0,2.0625,0.19988201762395302,0.34293394777265734,0.27284700066958123,0.08747502033625963,0.2489790526024756,0.1635571782937966,2.3089064261555805,15.729425028184894,8.171364148816235,1.40625,0.12916666666666668,0.24603174603174602,0.18217992928180798,3.6197038079999997,0
8,7,0.25,3,2,3,2.6666666666666665,0.37755102040816324,0.0,30.0,9.25,0.1970512041197037,0.5047577068457583,0.32324063083114324,8.0,26.0,13.75,0.0,1.0,0.625,1.0,3.0,1.75,0.4523809523809524,0.7142857142857143,0.5416666666666666,0.21876940476163523,0.5377818508712784,0.3262627288301606,0.5614035087719298,7.017543859649122,2.6315789473684212,1.0,0.3684210526315789,0.6363636363636364,0.4498419537119227,4.412109375,0
